"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","abs_log2FoldChange","entrez","symbol"
"ENSG00000286380",3.57933728066459,-4.96972308970529,1.0117275038144,6.32618545310464e-08,5.33893059085601e-07,"ENSG00000286380",4.96972308970529,105375501,""
"ENSG00000260517",10.5953701609259,-4.96652407841261,0.711235938675678,2.55518724335208e-13,3.89558993693175e-12,"ENSG00000260517",4.96652407841261,NA,""
"ENSG00000141497",10.144930518177,-4.96647659805491,0.680026798320262,2.531081723717e-14,4.24472303152294e-13,"ENSG00000141497",4.96647659805491,84225,"ZMYND15"
"ENSG00000189283",92.9267636762877,4.96616371684936,0.454482145586951,8.77942627266358e-29,3.77578219597547e-27,"ENSG00000189283",4.96616371684936,2272,"FHIT"
"ENSG00000213203",3.52748015328937,-4.96271953776164,1.83861442880496,0.000188660225204867,0.000878317509371106,"ENSG00000213203",4.96271953776164,170575,"GIMAP1"
"ENSG00000106018",22.5629634781693,4.96176179250839,0.84017663648784,2.83766675876458e-10,3.2217820889317e-09,"ENSG00000106018",4.96176179250839,7434,"VIPR2"
"ENSG00000234805",2.65037464217672,-4.95978329089736,1.44380471028349,2.39784171960612e-05,0.000134493293312511,"ENSG00000234805",4.95978329089736,NA,""
"ENSG00000255408",96.6764513760567,4.95894445577624,0.808788695024384,7.18680330983656e-11,8.65732939638779e-10,"ENSG00000255408",4.95894445577624,56145,"PCDHA3"
"ENSG00000116574",869.440385068106,4.9566917958785,0.388027474733533,2.40717896362807e-38,1.78864122052354e-36,"ENSG00000116574",4.9566917958785,58480,"RHOU"
"ENSG00000215915",57.5855057908847,4.95612770631467,0.738986914013817,1.71848323093922e-12,2.44257330064226e-11,"ENSG00000215915",4.95612770631467,219293,"ATAD3C"
"ENSG00000117472",36.8982260955708,-4.95463133433476,0.742648952761764,2.17691334631402e-12,3.06370191012661e-11,"ENSG00000117472",4.95463133433476,10103,"TSPAN1"
"ENSG00000131979",1989.17095006551,4.95225255389408,0.286050453631248,4.12927182452895e-68,1.14774639722717e-65,"ENSG00000131979",4.95225255389408,2643,"GCH1"
"ENSG00000264424",5.51472487067495,-4.95218592031991,0.901898918610826,3.06766584711865e-09,3.07884523786876e-08,"ENSG00000264424",4.95218592031991,4622,"MYH4"
"ENSG00000215914",9.07655245259585,4.95087776389365,1.40569088001521,1.81475374257492e-05,0.000103888183337797,"ENSG00000215914",4.95087776389365,NA,"MMP23A"
"ENSG00000064989",12.6238631778051,4.9491899751605,1.12836393235792,7.04790276592879e-07,5.12775068178421e-06,"ENSG00000064989",4.9491899751605,10203,"CALCRL"
"ENSG00000116711",3.58715475018647,-4.94885190440811,1.03124654847117,1.08656629090408e-07,8.88521751202656e-07,"ENSG00000116711",4.94885190440811,5321,"PLA2G4A"
"ENSG00000129514",7.19569477311546,-4.94787537453311,0.945080748414315,1.21544831944853e-08,1.1250861270899e-07,"ENSG00000129514",4.94787537453311,3169,"FOXA1"
"ENSG00000116032",489.828169315004,-4.9469167885379,0.5731041190216,5.73937558264309e-19,1.3366199815001e-17,"ENSG00000116032",4.9469167885379,116444,"GRIN3B"
"ENSG00000259105",5.89446465900858,4.94317348276422,1.53364603711075,4.56774068091145e-05,0.000243593902114551,"ENSG00000259105",4.94317348276422,NA,"RPS3AP4"
"ENSG00000233384",28.5098542860247,-4.94254974316798,0.907943600254431,3.9632318483763e-09,3.90072973299699e-08,"ENSG00000233384",4.94254974316798,NA,"CNIH3-AS2"
"ENSG00000182179",781.130244220255,-4.9422910890943,0.45664273064549,2.69860941466947e-28,1.13141838015311e-26,"ENSG00000182179",4.9422910890943,7318,"UBA7"
"ENSG00000278200",7.74478573238692,4.94025250347472,1.1790978203987,1.59299357983036e-06,1.09403052557601e-05,"ENSG00000278200",4.94025250347472,NA,"LINC01971"
"ENSG00000168306",11.4591306450534,-4.93537469619546,1.14159688356073,9.17645506442891e-07,6.55564028032107e-06,"ENSG00000168306",4.93537469619546,8309,"ACOX2"
"ENSG00000277147",21.9290143548881,4.93465853946655,0.818809405418658,1.35285940954709e-10,1.58514779918791e-09,"ENSG00000277147",4.93465853946655,388692,"LINC00869"
"ENSG00000179403",1192.79020299539,4.93371943950826,0.749839269619698,3.98753529677889e-12,5.4558715621698e-11,"ENSG00000179403",4.93371943950826,64856,"VWA1"
"ENSG00000107159",47.4986918704788,-4.93222586045279,0.866319237031936,9.71768253634787e-10,1.04370344207022e-08,"ENSG00000107159",4.93222586045279,768,"CA9"
"ENSG00000108798",20.6019067427587,-4.93211446165971,1.03442424705454,1.25233843715766e-07,1.01249522071198e-06,"ENSG00000108798",4.93211446165971,51225,"ABI3"
"ENSG00000277459",15.4303561523366,-4.93200241442353,0.703551212845727,2.07201569685338e-13,3.19301022606989e-12,"ENSG00000277459",4.93200241442353,NA,""
"ENSG00000175928",109.963963110025,4.93119212303443,2.13897178055063,0.000482121892137384,0.00203441342143269,"ENSG00000175928",4.93119212303443,57633,"LRRN1"
"ENSG00000224819",3.53595779756851,-4.93093704450006,1.03573177068871,1.29503512454516e-07,1.04532560913474e-06,"ENSG00000224819",4.93093704450006,NA,""
"ENSG00000215347",4.870935213153,4.92879261358359,1.22616788835695,3.10849592166984e-06,2.02988773270844e-05,"ENSG00000215347",4.92879261358359,NA,"SLC25A5P1"
"ENSG00000049540",1307.21797020355,4.9281186726041,0.658174975005385,6.26639010893359e-15,1.10264223141898e-13,"ENSG00000049540",4.9281186726041,2006,"ELN"
"ENSG00000254039",2.35372823223743,-4.92724144580761,1.30905453993603,7.97135222768617e-06,4.85576344405258e-05,"ENSG00000254039",4.92724144580761,NA,""
"ENSG00000280604",158.609454295978,4.92620540713111,0.643923934865883,1.80409524923948e-15,3.32660536160441e-14,"ENSG00000280604",4.92620540713111,NA,""
"ENSG00000007314",164.198524307439,4.92484756118368,2.34070010804601,0.00075078429404753,0.00300223707513159,"ENSG00000007314",4.92484756118368,6329,"SCN4A"
"ENSG00000258848",2.2152133235832,-4.92347165890313,1.20392174715947,2.36767691352603e-06,1.57874929513856e-05,"ENSG00000258848",4.92347165890313,NA,"GRAMD4P6"
"ENSG00000162630",22.8574886106705,4.92290647202673,1.03734638299268,1.38776782560634e-07,1.11388776355286e-06,"ENSG00000162630",4.92290647202673,8707,"B3GALT2"
"ENSG00000237352",8.3442474743993,-4.92101899589391,0.868531305662703,1.13203352009168e-09,1.20505369644086e-08,"ENSG00000237352",4.92101899589391,NA,"LINC01358"
"ENSG00000266094",266.643537654146,-4.91994480538415,0.425292355136985,6.00970301417477e-32,3.21005827015147e-30,"ENSG00000266094",4.91994480538415,83593,"RASSF5"
"ENSG00000288730",5.32956189510223,4.91874204777099,1.40499093128963,1.93703397171282e-05,0.000110128452266756,"ENSG00000288730",4.91874204777099,NA,""
"ENSG00000164920",41.8375510593355,-4.91633233695919,1.14808237192705,1.0845893137268e-06,7.64638013357557e-06,"ENSG00000164920",4.91633233695919,116039,"OSR2"
"ENSG00000197576",2.39772559719631,-4.91478337183397,1.34519254081968,1.16677628640511e-05,6.89477506724313e-05,"ENSG00000197576",4.91478337183397,3201,"HOXA4"
"ENSG00000246465",146.98299087231,4.91453121373058,0.833573731865809,2.95109481572992e-10,3.34550284265093e-09,"ENSG00000246465",4.91453121373058,NA,""
"ENSG00000237457",5.72177965106949,4.91300374476187,1.5138835451888,4.27284816001826e-05,0.000229170321450042,"ENSG00000237457",4.91300374476187,NA,"LINC01351"
"ENSG00000281664",4.75515301036879,4.91222417332474,1.21956300049492,3.00260250297497e-06,1.96544100603588e-05,"ENSG00000281664",4.91222417332474,100861504,"LINC00538"
"ENSG00000269514",5.75917101130735,4.91179049926374,1.54040776720253,5.0471041495682e-05,0.000266553517709162,"ENSG00000269514",4.91179049926374,NA,""
"ENSG00000250602",3.74063448592585,-4.91150065976979,1.19437885363459,2.16021613282204e-06,1.45040322279546e-05,"ENSG00000250602",4.91150065976979,NA,""
"ENSG00000118231",97.7835491097051,4.91129968235689,3.49740243628367,0.0024361057273485,0.00850046005222302,"ENSG00000118231",4.91129968235689,1421,"CRYGD"
"ENSG00000237194",4.86150092931981,4.91101421302204,1.25948456359146,4.87743440092067e-06,3.09089515054333e-05,"ENSG00000237194",4.91101421302204,NA,"SNAI1P1"
"ENSG00000259459",2.78810438781069,-4.90784216754399,1.1392797563439,9.7249118511152e-07,6.91782295873524e-06,"ENSG00000259459",4.90784216754399,NA,"LINC02568"
"ENSG00000234715",5.76640886801599,4.9048655660785,1.55296570593666,5.50837016360685e-05,0.000288629366279131,"ENSG00000234715",4.9048655660785,101927870,""
"ENSG00000158856",303.365332264069,4.90295328865348,0.309350365019391,1.48824560280497e-57,2.6751883084193e-55,"ENSG00000158856",4.90295328865348,2039,"DMTN"
"ENSG00000168333",2.24066319732843,-4.90231323642639,1.23778721293712,3.87350693328203e-06,2.48831167622926e-05,"ENSG00000168333",4.90231323642639,492307,"PPDPFL"
"ENSG00000263677",5.15044380545706,4.90141747742809,1.37569207031302,1.57914025175124e-05,9.13169157734138e-05,"ENSG00000263677",4.90141747742809,NA,""
"ENSG00000227088",2.21655094847729,-4.89967488099985,1.23249593207924,3.6601046187571e-06,2.36285334517139e-05,"ENSG00000227088",4.89967488099985,NA,""
"ENSG00000173068",658.460653739601,-4.89398547300444,0.489027270119264,1.3559530889725e-24,4.56326858496251e-23,"ENSG00000173068",4.89398547300444,54796,"BNC2"
"ENSG00000286705",4.69608662948636,4.89392885195322,1.24116352278038,4.13125299653665e-06,2.64483010669725e-05,"ENSG00000286705",4.89392885195322,NA,""
"ENSG00000275426",5.74635070471628,4.89280116379554,1.54068229565037,5.23655385014912e-05,0.000275831040581903,"ENSG00000275426",4.89280116379554,NA,""
"ENSG00000072182",735.532101743996,4.89167175327269,0.755547301832934,7.8378537425438e-12,1.04016150087278e-10,"ENSG00000072182",4.89167175327269,55515,"ASIC4"
"ENSG00000279587",12.1362603097963,4.88910044925154,1.11641341987443,7.15139922511856e-07,5.1954949985197e-06,"ENSG00000279587",4.88910044925154,NA,""
"ENSG00000237424",81.4529191682715,-4.88596445850392,0.53472795293642,5.97590345998834e-21,1.59316737091821e-19,"ENSG00000237424",4.88596445850392,84793,"FOXD2-AS1"
"ENSG00000198208",643.959817415068,4.88476285083651,0.607756912806056,8.2219329402229e-17,1.66541298874866e-15,"ENSG00000198208",4.88476285083651,83694,"RPS6KL1"
"ENSG00000250337",133.080865478069,-4.88065493705356,0.718170468004418,9.00843545640975e-13,1.31337651270502e-11,"ENSG00000250337",4.88065493705356,643401,"PURPL"
"ENSG00000232001",2.19745664131355,-4.87760416829627,1.2287928156562,3.72885865822299e-06,2.40362052955113e-05,"ENSG00000232001",4.87760416829627,NA,""
"ENSG00000262503",2.69838980459812,-4.87449027884028,1.10844529437159,6.58699736429221e-07,4.81458665397341e-06,"ENSG00000262503",4.87449027884028,NA,""
"ENSG00000198798",2.46816231533205,-4.87329902944186,1.44047057389235,2.80343894676646e-05,0.000155643487595677,"ENSG00000198798",4.87329902944186,4114,"MAGEB3"
"ENSG00000111058",17.2983458468538,-4.86949611636637,0.79035634266253,5.74315706138367e-11,6.99407025661973e-10,"ENSG00000111058",4.86949611636637,79611,"ACSS3"
"ENSG00000261379",4.93724975847178,-4.86927700319398,1.27356141421731,6.39128161949128e-06,3.96486635535252e-05,"ENSG00000261379",4.86927700319398,NA,""
"ENSG00000183246",2.27175042334131,-4.86914947344083,1.30962569049206,9.28994972358296e-06,5.60214947272473e-05,"ENSG00000183246",4.86914947344083,150221,"RIMBP3C"
"ENSG00000221923",136.554870201242,4.86797456314487,0.356119337382929,1.54787005254287e-43,1.47042756668622e-41,"ENSG00000221923",4.86797456314487,400713,"ZNF880"
"ENSG00000119547",872.788269395179,4.86352847042265,0.558300277724375,2.72841373828494e-19,6.50550055675741e-18,"ENSG00000119547",4.86352847042265,9480,"ONECUT2"
"ENSG00000221858",2.22859433781913,-4.86316857002113,1.28784883706322,7.56110756457681e-06,4.62119506135673e-05,"ENSG00000221858",4.86316857002113,346525,"OR2A12"
"ENSG00000185915",5.78553072430254,4.8623623727475,1.57894676535824,6.89279609631317e-05,0.00035467063081115,"ENSG00000185915",4.8623623727475,257240,"KLHL34"
"ENSG00000231556",5.4828948301716,4.86019050868222,1.51370777076626,4.72071095966752e-05,0.000250771584318278,"ENSG00000231556",4.86019050868222,NA,"RSL24D1P3"
"ENSG00000136114",193.591806435976,-4.86007425484312,0.66985526551895,3.40981569189984e-14,5.67087297812418e-13,"ENSG00000136114",4.86007425484312,55901,"THSD1"
"ENSG00000280441",52.3238149426768,-4.85151408843903,0.991908634177011,6.75702069812233e-08,5.6817648273651e-07,"ENSG00000280441",4.85151408843903,NA,""
"ENSG00000109854",149.192247592354,4.85149749996193,2.77349758882973,0.00155817331233495,0.00577261233453468,"ENSG00000109854",4.85149749996193,10553,"HTATIP2"
"ENSG00000215845",133.0481600037,4.85107007943664,1.34300416466132,1.33225339292362e-05,7.80045145351552e-05,"ENSG00000215845",4.85107007943664,100131187,"TSTD1"
"ENSG00000242052",4.62109934050837,4.84864996229918,1.24817595489442,5.09412707677613e-06,3.21464369808162e-05,"ENSG00000242052",4.84864996229918,NA,"RPL10P7"
"ENSG00000183287",7.26623393718841,4.84127891056504,1.17400958653475,2.0339501766331e-06,1.3708385799809e-05,"ENSG00000183287",4.84127891056504,147372,"CCBE1"
"ENSG00000145555",2388.20079917714,-4.8410926013327,1.00165878425542,8.92753837320521e-08,7.37670725090138e-07,"ENSG00000145555",4.8410926013327,4651,"MYO10"
"ENSG00000239944",2.07411219987808,-4.83959695270881,1.17394030099506,2.04289376825988e-06,1.37593960128771e-05,"ENSG00000239944",4.83959695270881,NA,"TRBV8-2"
"ENSG00000263745",2.30251818554235,-4.83723246596034,1.36752069736017,1.70655499478894e-05,9.81643586848167e-05,"ENSG00000263745",4.83723246596034,NA,""
"ENSG00000104213",887.566440540774,-4.83602474216033,0.528344087254212,5.01245118719781e-21,1.34227272246647e-19,"ENSG00000104213",4.83602474216033,5157,"PDGFRL"
"ENSG00000269954",392.400610842325,4.8356852395517,0.717580896673725,1.30338583452221e-12,1.86582448099772e-11,"ENSG00000269954",4.8356852395517,NA,""
"ENSG00000286764",3.10126501564037,-4.83394318230066,1.78255936899887,0.000184361710736445,0.000860574435483957,"ENSG00000286764",4.83394318230066,NA,""
"ENSG00000251179",24.1355731035256,-4.83386735129771,1.01203464140461,1.16889614259555e-07,9.49123432636615e-07,"ENSG00000251179",4.83386735129771,103752589,"TMEM92-AS1"
"ENSG00000275557",4.97884987548636,4.83267728581181,1.40229588166888,2.290035420804e-05,0.000128976685360442,"ENSG00000275557",4.83267728581181,NA,""
"ENSG00000288952",4.8486490809945,4.83150645604145,1.33566462466442,1.30602155482027e-05,7.65432664079454e-05,"ENSG00000288952",4.83150645604145,NA,""
"ENSG00000285254",8.169809161385,4.8295185035485,2.02725853924386,0.000410605287327623,0.00176211009582386,"ENSG00000285254",4.8295185035485,NA,""
"ENSG00000005187",64.2890182800083,-4.82939630142243,0.589540345515297,2.25015252091709e-17,4.7602063795215e-16,"ENSG00000005187",4.82939630142243,6296,"ACSM3"
"ENSG00000144792",145.319606220879,4.8281659606642,0.399376074615629,1.15312170700467e-34,7.10791797178094e-33,"ENSG00000144792",4.8281659606642,285349,"ZNF660"
"ENSG00000198883",3.59724156764979,-4.82778253806072,1.20906059950255,3.37796212947223e-06,2.19487110745946e-05,"ENSG00000198883",4.82778253806072,114824,"PNMA5"
"ENSG00000232079",8.74768910229656,4.82663943301953,1.47646807615078,3.9630038654626e-05,0.000213812748090082,"ENSG00000232079",4.82663943301953,284825,"LINC01697"
"ENSG00000240476",3.21314760659789,-4.82663803098686,1.4488409827958,3.2791331991291e-05,0.000179595510864179,"ENSG00000240476",4.82663803098686,NA,"LINC00973"
"ENSG00000244757",37.538323424554,4.82435222575607,0.644586661706989,6.07911396106416e-15,1.07157323545029e-13,"ENSG00000244757",4.82435222575607,NA,""
"ENSG00000157601",19.683701870877,-4.8239453080668,0.690453022297567,2.3201794640766e-13,3.56445585118299e-12,"ENSG00000157601",4.8239453080668,4599,"MX1"
"ENSG00000091409",4136.48735680688,-4.82347877894166,0.708405185857532,8.01748441065671e-13,1.17403348548051e-11,"ENSG00000091409",4.82347877894166,3655,"ITGA6"
"ENSG00000161082",113.833263526081,4.81818685542669,1.14001488001126,1.33602733030304e-06,9.29460125802244e-06,"ENSG00000161082",4.81818685542669,60680,"CELF5"
"ENSG00000206432",92.321314771365,4.81418947563611,3.48977710718709,0.00265145694851025,0.00915821955325386,"ENSG00000206432",4.81418947563611,645369,"TMEM200C"
"ENSG00000007384",1079.61624873179,-4.81339985199058,0.526836922712695,5.77357681858631e-21,1.54196621456532e-19,"ENSG00000007384",4.81339985199058,64285,"RHBDF1"
"ENSG00000151490",2095.20743935758,4.81285349192291,0.794607133303723,1.06805421776382e-10,1.26526912245668e-09,"ENSG00000151490",4.81285349192291,5800,"PTPRO"
"ENSG00000198626",210.404944671861,-4.81240371168396,0.446199218842216,3.75086354589146e-28,1.55520956884138e-26,"ENSG00000198626",4.81240371168396,6262,"RYR2"
"ENSG00000153162",23.010263259592,-4.80839971201538,0.792417428059286,9.95776179377085e-11,1.1819772688304e-09,"ENSG00000153162",4.80839971201538,654,"BMP6"
"ENSG00000283703",19.0037939597175,4.80703791874558,1.37910071745412,2.01322116091528e-05,0.000114286849526316,"ENSG00000283703",4.80703791874558,338667,"VSIG10L2"
"ENSG00000250241",12.2307338094986,4.80523027221762,1.23356241262576,4.85882431094858e-06,3.08170392965065e-05,"ENSG00000250241",4.80523027221762,NA,"PCDH10-DT"
"ENSG00000095370",223.044611230305,4.80447086930925,0.491951619979342,1.42309054396739e-23,4.47796174416742e-22,"ENSG00000095370",4.80447086930925,10044,"SH2D3C"
"ENSG00000131203",2.6833272618326,-4.80302653760876,1.6127261076617,9.13652096027087e-05,0.000457541431913214,"ENSG00000131203",4.80302653760876,3620,"IDO1"
"ENSG00000238290",7.22637359856095,-4.80109713563908,0.837853627713481,7.45919883800147e-10,8.0953611684008e-09,"ENSG00000238290",4.80109713563908,NA,""
"ENSG00000231826",3.59871434146835,-4.80086880358902,1.25072732586164,5.98560654901785e-06,3.73792225910062e-05,"ENSG00000231826",4.80086880358902,102723854,"LINC01819"
"ENSG00000141968",2.56435590427516,-4.80077914918935,1.09102258041156,6.39539518514223e-07,4.68480644369899e-06,"ENSG00000141968",4.80077914918935,7409,"VAV1"
"ENSG00000257150",2.53615751237645,-4.79710886280558,1.08175602106594,5.50553138510296e-07,4.07170600269539e-06,"ENSG00000257150",4.79710886280558,100132594,"PGAM1P5"
"ENSG00000178796",19.9627594018234,4.79616494581771,0.832584046949603,6.24118405910031e-10,6.85274704718846e-09,"ENSG00000178796",4.79616494581771,284485,"RIIAD1"
"ENSG00000073350",216.939718058599,4.79517493147047,0.468412952322484,1.2297971759567e-25,4.45323056996913e-24,"ENSG00000073350",4.79517493147047,3993,"LLGL2"
"ENSG00000286802",2.63044744314093,-4.7938886092191,1.16915829244714,2.21081807869106e-06,1.48172690118837e-05,"ENSG00000286802",4.7938886092191,NA,""
"ENSG00000256943",2.05536556833455,-4.79380668928023,1.21521957762777,4.03147704559947e-06,2.58481224758331e-05,"ENSG00000256943",4.79380668928023,NA,""
"ENSG00000132821",319.544025459337,4.79214991328853,0.4704201984593,2.05546602755189e-25,7.31945844378176e-24,"ENSG00000132821",4.79214991328853,128434,"VSTM2L"
"ENSG00000133055",5.31654009774795,-4.79078683137547,1.02330005224187,1.80317562621699e-07,1.42671399903552e-06,"ENSG00000133055",4.79078683137547,4608,"MYBPH"
